timestamp|user_id|action|device|country|details
2023-09-07 07:46:36|USR00367|STOP|Gaming Console|UK|status=OK
2023-12-23 03:27:11|USR00924|ERROR|Desktop|Peru|type=CONTENT_UNAVAILABLE,severity=LOW
2023-04-11 04:24:46|USR00022|SHARE|Laptop|Japan|status=OK
2023-09-01 04:31:26|USR00812|PLAY|Desktop|Mexico|content=CNT00173,quality=4K
2023-09-08 02:34:50|USR00582|DOWNLOAD|Mobile|Brazil|status=OK
2023-09-11 22:15:39|USR00402|BROWSE|Mobile|France|status=OK
2023-06-11 07:01:08|USR00582|RATE|Tablet|France|content=CNT00225,rating=4
2023-12-25 19:33:57|USR00190|SHARE|Gaming Console|Argentina|status=OK
2024-01-06 22:45:14|USR00675|SHARE|Desktop|Chile|status=OK
2023-12-05 16:12:49|USR00879|DOWNLOAD|Mobile|UK|status=OK
2024-09-11 05:51:44|USR00959|STOP|Smart TV|Colombia|status=OK
2023-04-29 06:40:48|USR00380|BROWSE|Gaming Console|USA|status=OK
2024-01-18 00:21:32|USR00264|BROWSE|Desktop|Chile|status=OK
2024-02-22 14:02:42|USR00033|BROWSE|Mobile|Peru|status=OK
2024-04-09 06:05:27|USR00860|SEARCH|Mobile|France|query='top rated',results=61
2023-07-09 23:16:58|USR00456|SHARE|Gaming Console|Italy|status=OK
2023-01-25 02:13:46|USR00897|BROWSE|Desktop|Peru|status=OK
2023-05-07 01:51:49|USR00440|SEARCH|Desktop|Japan|query='action movies',results=132
2023-06-12 18:08:15|USR00644|PLAY|Desktop|Brazil|content=CNT00200,quality=Full HD
2024-10-16 13:43:35|USR00971|LOGOUT|Desktop|Spain|session_duration=85min
2023-03-05 08:38:12|USR00588|SHARE|Smart TV|France|status=OK
2023-09-11 04:44:59|USR00726|LOGIN|Mobile|Italy|ip=192.168.32.11,success=True
2024-03-23 20:22:26|USR00163|PAUSE|Gaming Console|Spain|status=OK
2024-08-26 20:11:33|USR00559|PLAY|Desktop|Mexico|content=CNT00478,quality=4K
2024-12-18 16:33:38|USR00897|RATE|Desktop|Colombia|content=CNT00454,rating=5
2024-01-03 02:31:21|USR00802|ERROR|Tablet|Mexico|type=AUTH_EXPIRED,severity=HIGH
2023-06-04 11:34:38|USR00731|LOGIN|Gaming Console|UK|ip=192.168.4.6,success=True
2024-04-01 17:43:06|USR00403|BROWSE|Desktop|Germany|status=OK
2024-09-26 04:47:33|USR00237|PLAY|Smart TV|Spain|content=CNT00476,quality=SD
2023-09-12 04:46:07|USR00139|SHARE|Smart TV|Brazil|status=OK
2023-11-24 19:17:22|USR00804|PLAY|Mobile|USA|content=CNT00156,quality=HDR
2023-02-18 11:46:31|USR00748|LOGOUT|Laptop|Peru|session_duration=83min
2024-02-17 10:49:20|USR00727|SHARE|Smart TV|Germany|status=OK
2023-11-10 10:31:16|USR00435|BROWSE|Mobile|Chile|status=OK
2023-03-28 08:11:19|USR00153|STOP|Tablet|Germany|status=OK
2024-11-10 23:35:03|USR00187|LOGIN|Smart TV|Germany|ip=192.168.12.26,success=True
2024-10-04 03:11:56|USR00218|LOGOUT|Mobile|Chile|session_duration=159min
2023-02-06 00:09:51|USR00993|RATE|Mobile|Korea|content=CNT00089,rating=1
2023-12-11 10:06:25|USR00705|DOWNLOAD|Desktop|Japan|status=OK
2023-08-11 06:40:49|USR00986|DOWNLOAD|Tablet|Korea|status=OK
2024-05-03 09:48:33|USR00492|RATE|Tablet|Brazil|content=CNT00420,rating=4
2024-01-27 16:23:48|USR00112|STOP|Mobile|Korea|status=OK
2023-09-07 03:23:43|USR00206|STOP|Gaming Console|France|status=OK
2024-06-05 00:27:01|USR00826|SHARE|Gaming Console|Korea|status=OK
2023-06-05 16:29:18|USR00306|LOGIN|Gaming Console|Colombia|ip=192.168.153.181,success=True
2023-02-06 08:19:11|USR00186|RATE|Mobile|Argentina|content=CNT00437,rating=2
2023-04-11 19:21:43|USR00964|RATE|Gaming Console|Japan|content=CNT00109,rating=3
2023-12-22 06:07:17|USR00889|SEARCH|Smart TV|Mexico|query='top rated',results=21
2023-02-05 01:53:58|USR00764|SEARCH|Laptop|Spain|query='comedy series',results=57
2024-02-22 06:13:59|USR00585|SHARE|Tablet|USA|status=OK
2023-04-21 16:43:37|USR00085|SEARCH|Tablet|Italy|query='action movies',results=8
2023-08-17 12:47:10|USR00336|SEARCH|Tablet|Spain|query='new releases',results=111
2023-05-19 10:09:58|USR00869|BROWSE|Mobile|Brazil|status=OK
2024-07-15 01:20:21|USR00474|RATE|Tablet|Mexico|content=CNT00336,rating=1
2024-11-11 15:17:48|USR00121|SEARCH|Gaming Console|Mexico|query='top rated',results=118
2024-08-26 11:11:09|USR00215|PAUSE|Tablet|Peru|status=OK
2024-04-22 23:09:49|USR00703|PLAY|Desktop|Mexico|content=CNT00327,quality=SD
2024-03-10 07:32:56|USR00428|LOGOUT|Gaming Console|Germany|session_duration=47min
2024-07-24 20:04:31|USR00612|SEARCH|Tablet|Spain|query='spanish films',results=49
2024-02-18 11:34:18|USR00655|LOGIN|Smart TV|UK|ip=192.168.151.244,success=True
2023-03-31 23:49:29|USR00015|BROWSE|Mobile|Brazil|status=OK
2023-10-12 17:56:55|USR00446|RATE|Mobile|USA|content=CNT00025,rating=5
2024-10-08 12:24:21|USR00444|BROWSE|Tablet|Colombia|status=OK
2023-02-13 17:00:31|USR00175|SHARE|Mobile|France|status=OK
2024-08-23 13:44:48|USR00173|SEARCH|Tablet|Spain|query='spanish films',results=38
2023-02-15 07:37:42|USR00725|LOGIN|Gaming Console|Colombia|ip=192.168.253.108,success=True
2023-02-25 22:35:57|USR00707|STOP|Mobile|UK|status=OK
2024-07-24 14:54:25|USR00830|SHARE|Mobile|France|status=OK
2024-07-14 15:05:29|USR00623|SHARE|Gaming Console|Japan|status=OK
2023-01-31 14:20:17|USR00799|RATE|Mobile|France|content=CNT00371,rating=5
2024-11-04 21:30:06|USR00143|SHARE|Smart TV|Colombia|status=OK
2023-06-13 04:22:37|USR00480|RATE|Smart TV|Italy|content=CNT00392,rating=4
2024-11-07 11:07:25|USR00064|SEARCH|Laptop|USA|query='top rated',results=44
2024-03-13 07:07:23|USR00108|DOWNLOAD|Smart TV|USA|status=OK
2023-01-21 20:37:05|USR00231|PAUSE|Tablet|Spain|status=OK
2024-10-14 23:27:25|USR00975|SHARE|Mobile|France|status=OK
2024-05-28 04:10:16|USR00576|STOP|Tablet|Germany|status=OK
2024-04-12 16:19:26|USR00450|PAUSE|Mobile|Brazil|status=OK
2024-03-07 20:13:51|USR00553|SHARE|Mobile|Chile|status=OK
2024-11-11 06:49:33|USR00362|STOP|Tablet|Chile|status=OK
2024-07-07 07:27:28|USR00965|LOGOUT|Tablet|Argentina|session_duration=94min
2023-06-14 19:40:45|USR00429|DOWNLOAD|Smart TV|Colombia|status=OK
2024-03-26 15:26:12|USR00187|SEARCH|Tablet|UK|query='top rated',results=58
2023-06-10 17:45:08|USR00104|PLAY|Desktop|Chile|content=CNT00045,quality=4K
2023-01-08 00:44:31|USR00749|LOGOUT|Desktop|Germany|session_duration=52min
2023-05-26 09:06:09|USR00854|LOGIN|Smart TV|USA|ip=192.168.65.145,success=True
2023-09-03 13:42:58|USR00784|SEARCH|Smart TV|Spain|query='spanish films',results=122
2023-10-01 08:37:12|USR00421|PAUSE|Laptop|Spain|status=OK
2023-10-13 15:00:00|USR00864|PLAY|Desktop|Brazil|content=CNT00395,quality=SD
2023-03-04 06:19:46|USR00509|PAUSE|Gaming Console|Peru|status=OK
2024-10-06 04:55:16|USR00069|SHARE|Smart TV|Spain|status=OK
2023-08-31 00:08:26|USR00238|STOP|Tablet|Japan|status=OK
2024-06-06 12:03:42|USR00056|SHARE|Smart TV|Brazil|status=OK
2023-04-08 14:33:56|USR00181|LOGIN|Mobile|Brazil|ip=192.168.45.34,success=True
2023-01-26 09:25:27|USR00170|DOWNLOAD|Gaming Console|France|status=OK
2023-05-30 08:54:26|USR00658|PAUSE|Laptop|Spain|status=OK
2023-04-07 20:15:07|USR00765|SEARCH|Smart TV|Japan|query='new releases',results=86
2024-12-20 23:06:06|USR00145|PAUSE|Mobile|Mexico|status=OK
2024-08-29 11:41:44|USR00295|STOP|Smart TV|Mexico|status=OK
2023-09-28 22:07:35|USR00197|STOP|Smart TV|Japan|status=OK
2023-06-20 17:11:53|USR00330|BROWSE|Smart TV|Germany|status=OK
2024-10-12 21:03:30|USR00472|PLAY|Tablet|Japan|content=CNT00151,quality=HD
2023-04-28 20:06:58|USR00897|LOGIN|Desktop|Italy|ip=192.168.62.12,success=True
2023-09-14 21:59:23|USR00963|STOP|Tablet|Italy|status=OK
2023-04-26 12:41:59|USR00945|SHARE|Gaming Console|USA|status=OK
2023-02-04 08:03:23|USR00998|PLAY|Smart TV|Colombia|content=CNT00425,quality=4K
2024-10-30 08:58:32|USR00101|SEARCH|Desktop|Mexico|query='action movies',results=22
2024-06-06 21:17:54|USR00714|RATE|Mobile|Spain|content=CNT00155,rating=1
2024-01-02 12:47:12|USR00140|PAUSE|Smart TV|Mexico|status=OK
2024-05-31 03:20:56|USR00873|DOWNLOAD|Mobile|Spain|status=OK
2024-04-16 03:59:41|USR00899|RATE|Gaming Console|Peru|content=CNT00348,rating=3
2024-10-13 14:14:42|USR00696|LOGIN|Desktop|Chile|ip=192.168.180.136,success=True
2024-11-21 20:24:24|USR00322|LOGIN|Smart TV|Argentina|ip=192.168.136.6,success=True
2023-09-10 03:32:58|USR00705|RATE|Tablet|Argentina|content=CNT00108,rating=1
2024-07-30 01:41:03|USR00770|ERROR|Mobile|France|type=PLAYBACK_FAILED,severity=LOW
2023-03-20 02:57:41|USR00495|BROWSE|Smart TV|Argentina|status=OK
2023-05-26 02:58:32|USR00263|LOGOUT|Smart TV|USA|session_duration=162min
2024-05-20 02:27:59|USR00683|PLAY|Tablet|UK|content=CNT00266,quality=HD
2024-01-16 11:25:56|USR00131|PAUSE|Laptop|Argentina|status=OK
2023-12-17 08:36:31|USR00044|PAUSE|Laptop|Korea|status=OK
2024-06-01 12:01:27|USR00990|PLAY|Smart TV|Japan|content=CNT00093,quality=HDR
2023-01-27 13:10:12|USR00932|LOGIN|Gaming Console|Italy|ip=192.168.88.58,success=True
2024-07-10 16:25:59|USR00904|DOWNLOAD|Smart TV|Brazil|status=OK
2024-04-11 19:40:51|USR00778|DOWNLOAD|Tablet|Italy|status=OK
2023-07-06 18:48:29|USR00273|LOGIN|Mobile|France|ip=192.168.170.203,success=True
2024-08-13 02:19:54|USR00505|RATE|Gaming Console|Japan|content=CNT00003,rating=4
2024-06-16 09:48:06|USR00144|SEARCH|Laptop|Chile|query='spanish films',results=102
2024-03-23 10:53:19|USR00831|DOWNLOAD|Mobile|Peru|status=OK
2024-03-11 21:38:26|USR00330|PAUSE|Mobile|Brazil|status=OK
2023-11-08 20:56:15|USR00914|LOGOUT|Smart TV|Korea|session_duration=54min
2024-03-25 21:16:20|USR00487|RATE|Desktop|Argentina|content=CNT00045,rating=2
2024-05-17 23:06:25|USR00905|DOWNLOAD|Smart TV|Germany|status=OK
2023-01-11 15:49:02|USR00272|PAUSE|Smart TV|Korea|status=OK
2023-01-17 19:46:09|USR00061|PAUSE|Smart TV|Germany|status=OK
2023-08-31 14:54:44|USR00578|SEARCH|Gaming Console|Colombia|query='comedy series',results=109
2024-04-24 01:14:26|USR00293|SEARCH|Gaming Console|Germany|query='action movies',results=106
2023-12-04 19:58:38|USR00412|BROWSE|Tablet|Brazil|status=OK
2024-10-23 14:28:50|USR00568|STOP|Mobile|USA|status=OK
2024-05-15 19:06:06|USR00678|RATE|Laptop|Spain|content=CNT00185,rating=1
2023-03-06 01:52:01|USR00552|LOGIN|Smart TV|Colombia|ip=192.168.3.78,success=True
2023-10-07 03:53:30|USR00385|STOP|Desktop|Italy|status=OK
2024-02-24 19:45:46|USR00414|SEARCH|Smart TV|Spain|query='new releases',results=17
2024-03-28 18:05:39|USR00976|DOWNLOAD|Tablet|Germany|status=OK
2023-10-30 20:48:28|USR00893|LOGIN|Mobile|Italy|ip=192.168.122.115,success=True
2023-03-30 16:25:59|USR00798|ERROR|Mobile|USA|type=NETWORK_TIMEOUT,severity=LOW
2023-03-28 07:12:47|USR00046|LOGOUT|Desktop|UK|session_duration=103min
2023-03-26 07:15:43|USR00367|RATE|Smart TV|UK|content=CNT00258,rating=1
2023-04-21 15:11:47|USR00513|LOGOUT|Laptop|Spain|session_duration=6min
2023-02-27 18:24:24|USR00170|SHARE|Laptop|France|status=OK
2023-11-03 21:46:21|USR00520|SEARCH|Smart TV|France|query='spanish films',results=63
2023-07-06 14:18:37|USR00037|PLAY|Smart TV|Brazil|content=CNT00289,quality=4K
2023-07-18 20:14:47|USR00250|SEARCH|Smart TV|USA|query='action movies',results=59
2024-12-04 21:32:09|USR00049|DOWNLOAD|Tablet|UK|status=OK
2024-09-26 10:45:51|USR00574|PAUSE|Gaming Console|UK|status=OK
2023-09-07 07:46:30|USR00175|DOWNLOAD|Tablet|USA|status=OK
2024-01-28 04:46:23|USR00308|LOGIN|Desktop|Chile|ip=192.168.85.74,success=True
2024-11-06 23:18:54|USR00231|LOGIN|Smart TV|Japan|ip=192.168.180.81,success=True
2023-03-09 12:51:29|USR00800|SEARCH|Desktop|Spain|query='comedy series',results=67
2024-11-16 07:03:29|USR00790|SEARCH|Tablet|Italy|query='action movies',results=31
2024-10-22 04:19:39|USR00767|LOGOUT|Desktop|Spain|session_duration=111min
2023-02-28 07:03:09|USR00471|PAUSE|Gaming Console|Brazil|status=OK
2024-10-01 19:47:29|USR00759|PAUSE|Laptop|Spain|status=OK
2024-05-14 11:27:26|USR00692|PAUSE|Laptop|UK|status=OK
2024-09-07 21:24:04|USR00654|ERROR|Gaming Console|Argentina|type=NETWORK_TIMEOUT,severity=LOW
2024-07-18 15:26:59|USR00558|BROWSE|Gaming Console|USA|status=OK
2024-08-23 22:45:23|USR00991|PLAY|Desktop|UK|content=CNT00092,quality=HDR
2024-12-27 05:32:13|USR00404|SEARCH|Mobile|USA|query='action movies',results=71
2023-12-08 22:26:00|USR00472|SHARE|Tablet|Brazil|status=OK
2023-11-16 11:40:08|USR00079|LOGIN|Desktop|Brazil|ip=192.168.160.147,success=True
2023-10-19 06:47:37|USR00325|DOWNLOAD|Tablet|Colombia|status=OK
2024-11-13 21:33:51|USR00122|STOP|Desktop|Korea|status=OK
2023-04-12 13:21:02|USR00121|LOGIN|Tablet|Argentina|ip=192.168.194.31,success=True
2024-01-24 00:58:21|USR00174|STOP|Tablet|Korea|status=OK
2023-08-01 07:38:54|USR00810|RATE|Desktop|Korea|content=CNT00266,rating=3
2024-12-30 16:52:54|USR00310|LOGIN|Smart TV|Italy|ip=192.168.155.63,success=True
2023-06-30 08:22:00|USR00600|DOWNLOAD|Smart TV|Spain|status=OK
2024-07-12 11:42:07|USR00678|RATE|Mobile|Italy|content=CNT00381,rating=3
2024-08-24 05:12:27|USR00092|LOGOUT|Laptop|Mexico|session_duration=97min
2023-03-02 23:27:10|USR00109|RATE|Desktop|Peru|content=CNT00495,rating=4
2023-10-13 14:33:17|USR00578|SEARCH|Laptop|Brazil|query='top rated',results=30
2024-07-30 18:06:16|USR00278|LOGIN|Laptop|Mexico|ip=192.168.150.4,success=True
2023-05-17 08:31:06|USR00312|SEARCH|Tablet|Mexico|query='spanish films',results=50
2024-03-29 08:18:16|USR00891|STOP|Gaming Console|Japan|status=OK
2023-12-28 15:45:32|USR00289|LOGOUT|Gaming Console|Italy|session_duration=176min
2024-05-19 13:47:08|USR00790|PLAY|Laptop|UK|content=CNT00148,quality=4K
2023-10-30 19:19:14|USR00860|BROWSE|Gaming Console|Spain|status=OK
2023-12-26 04:53:04|USR00005|STOP|Laptop|Korea|status=OK
2023-03-03 21:25:07|USR00194|STOP|Smart TV|Spain|status=OK
2023-11-05 12:24:44|USR00885|STOP|Mobile|Italy|status=OK
2024-02-09 23:58:55|USR00962|SEARCH|Gaming Console|Colombia|query='action movies',results=42
2023-11-15 19:59:08|USR00956|SEARCH|Mobile|UK|query='spanish films',results=51
2024-01-04 15:14:56|USR00133|PAUSE|Laptop|Colombia|status=OK
2024-04-04 11:56:25|USR00600|BROWSE|Smart TV|Italy|status=OK
2023-07-25 07:02:27|USR00871|DOWNLOAD|Desktop|Argentina|status=OK
2023-10-10 09:30:40|USR00785|PLAY|Smart TV|Brazil|content=CNT00183,quality=HDR
2024-11-05 19:12:17|USR00339|LOGIN|Laptop|Argentina|ip=192.168.165.20,success=True
2024-10-07 03:29:06|USR00750|PLAY|Laptop|Germany|content=CNT00009,quality=SD
2023-09-13 20:48:12|USR00841|BROWSE|Laptop|Italy|status=OK
2023-11-18 09:20:04|USR00914|SEARCH|Laptop|USA|query='top rated',results=52
2024-03-24 11:49:20|USR00455|LOGIN|Smart TV|Japan|ip=192.168.158.84,success=True
2023-10-10 09:00:08|USR00084|PAUSE|Tablet|Chile|status=OK
2024-07-05 22:10:41|USR00545|LOGIN|Laptop|Korea|ip=192.168.48.184,success=True
2023-10-20 19:11:15|USR00851|LOGIN|Gaming Console|Peru|ip=192.168.28.189,success=True
2023-12-04 20:48:27|USR00270|STOP|Tablet|USA|status=OK
2024-04-01 18:55:58|USR00633|LOGOUT|Laptop|Peru|session_duration=78min
2024-04-23 02:52:10|USR00859|SEARCH|Tablet|UK|query='spanish films',results=106
2024-05-24 10:16:49|USR00171|RATE|Gaming Console|Korea|content=CNT00205,rating=3
2024-09-26 09:03:46|USR00703|SEARCH|Mobile|France|query='comedy series',results=99
2023-11-17 19:28:38|USR00931|RATE|Desktop|Mexico|content=CNT00081,rating=2
2024-02-10 11:28:26|USR00701|ERROR|Gaming Console|Italy|type=AUTH_EXPIRED,severity=LOW
2024-10-03 23:08:31|USR00452|LOGIN|Smart TV|Chile|ip=192.168.37.114,success=True
2024-01-29 05:58:15|USR00150|LOGOUT|Laptop|Spain|session_duration=16min
2023-07-23 02:47:53|USR00922|LOGOUT|Desktop|Brazil|session_duration=12min
2024-03-27 23:20:31|USR00913|LOGOUT|Desktop|Spain|session_duration=28min
2023-03-30 12:32:33|USR00404|DOWNLOAD|Mobile|Germany|status=OK
2023-03-10 08:56:44|USR00255|BROWSE|Laptop|Brazil|status=OK
2023-08-11 11:40:46|USR00168|PLAY|Smart TV|USA|content=CNT00179,quality=HD
2024-05-04 00:36:43|USR00202|BROWSE|Desktop|Korea|status=OK
2023-01-04 22:43:16|USR00244|LOGIN|Gaming Console|Chile|ip=192.168.35.151,success=True
2023-10-03 17:16:46|USR00949|LOGIN|Smart TV|Japan|ip=192.168.116.117,success=True
2024-08-19 10:59:46|USR00466|DOWNLOAD|Smart TV|Japan|status=OK
2023-07-07 05:39:56|USR00768|ERROR|Laptop|USA|type=PLAYBACK_FAILED,severity=LOW
2023-01-05 09:27:25|USR00759|SEARCH|Desktop|Japan|query='action movies',results=78
2023-03-09 06:14:28|USR00241|PAUSE|Tablet|Argentina|status=OK
2024-06-20 17:29:00|USR00652|LOGOUT|Laptop|Peru|session_duration=24min
2024-07-15 12:48:36|USR00535|RATE|Smart TV|Chile|content=CNT00019,rating=2
2024-04-23 23:38:29|USR00485|ERROR|Smart TV|Spain|type=PLAYBACK_FAILED,severity=LOW
2023-08-25 13:22:36|USR00788|SHARE|Laptop|Brazil|status=OK
2023-09-18 01:13:04|USR00349|STOP|Laptop|Spain|status=OK
2024-05-17 16:38:22|USR00828|BROWSE|Mobile|Italy|status=OK
2024-05-03 16:01:13|USR00189|PLAY|Tablet|Japan|content=CNT00117,quality=SD
2024-11-16 19:32:08|USR00903|LOGIN|Laptop|Argentina|ip=192.168.170.46,success=True
2024-08-13 10:08:41|USR00812|PLAY|Smart TV|Mexico|content=CNT00483,quality=Full HD
2024-03-18 06:53:51|USR00855|LOGIN|Mobile|Chile|ip=192.168.162.54,success=True
2024-08-04 07:23:29|USR00799|SHARE|Gaming Console|Japan|status=OK
2024-08-03 09:53:46|USR00467|SHARE|Tablet|Colombia|status=OK
2024-10-21 03:54:39|USR00230|STOP|Mobile|Mexico|status=OK
2023-02-04 07:35:40|USR00253|PLAY|Smart TV|Argentina|content=CNT00016,quality=4K
2023-01-02 02:09:46|USR00601|ERROR|Mobile|UK|type=PLAYBACK_FAILED,severity=CRITICAL
2023-04-08 20:09:22|USR00074|LOGOUT|Laptop|Mexico|session_duration=71min
2023-04-05 06:05:28|USR00550|LOGOUT|Desktop|Mexico|session_duration=36min
2024-09-13 22:02:48|USR00180|SHARE|Smart TV|Peru|status=OK
2024-08-09 07:23:42|USR00870|PAUSE|Desktop|Korea|status=OK
2023-06-09 23:30:22|USR00524|SEARCH|Tablet|USA|query='comedy series',results=77
2024-01-03 11:53:50|USR00130|ERROR|Mobile|Colombia|type=AUTH_EXPIRED,severity=LOW
2024-09-06 03:12:12|USR00977|LOGOUT|Smart TV|Japan|session_duration=93min
2024-09-23 16:26:17|USR00273|PLAY|Gaming Console|Chile|content=CNT00324,quality=4K
2024-09-05 18:14:58|USR00233|LOGOUT|Mobile|Peru|session_duration=144min
2023-08-19 21:08:30|USR00807|DOWNLOAD|Mobile|Italy|status=OK
2023-07-08 11:16:30|USR00702|SHARE|Mobile|Japan|status=OK
2024-03-10 03:05:11|USR00495|BROWSE|Laptop|Germany|status=OK
2024-12-09 11:09:39|USR00212|LOGOUT|Tablet|Brazil|session_duration=108min
2024-01-16 23:32:16|USR00072|PLAY|Laptop|Korea|content=CNT00232,quality=SD
2024-01-15 04:57:45|USR00780|DOWNLOAD|Gaming Console|Argentina|status=OK
2024-09-23 22:58:20|USR00997|LOGOUT|Laptop|Chile|session_duration=147min
2023-06-27 06:38:35|USR00417|SEARCH|Gaming Console|Peru|query='new releases',results=121
2023-12-04 15:22:11|USR00264|RATE|Desktop|Argentina|content=CNT00315,rating=5
2024-11-19 03:24:55|USR00478|BROWSE|Tablet|Peru|status=OK
2023-10-17 14:21:08|USR00124|PAUSE|Mobile|Colombia|status=OK
2023-07-27 05:47:17|USR00943|DOWNLOAD|Laptop|UK|status=OK
2023-10-27 10:05:22|USR00346|SEARCH|Smart TV|Brazil|query='top rated',results=68
2024-01-08 00:01:35|USR00959|SHARE|Desktop|Peru|status=OK
2023-01-14 20:04:03|USR00876|DOWNLOAD|Desktop|UK|status=OK
2023-11-10 17:07:40|USR00543|PLAY|Gaming Console|Korea|content=CNT00294,quality=HD
2023-05-20 11:22:56|USR00113|SEARCH|Smart TV|USA|query='new releases',results=26
2024-12-23 10:18:52|USR00580|LOGIN|Desktop|Germany|ip=192.168.29.62,success=True
2024-12-03 09:48:38|USR00485|DOWNLOAD|Desktop|UK|status=OK
2024-01-09 19:44:20|USR00745|PAUSE|Gaming Console|Korea|status=OK
2024-09-15 08:44:24|USR00109|BROWSE|Laptop|USA|status=OK
2024-03-29 18:58:26|USR00683|PAUSE|Mobile|Spain|status=OK
2023-09-28 15:37:52|USR00932|STOP|Gaming Console|UK|status=OK
2024-04-22 06:32:41|USR00013|PLAY|Mobile|Peru|content=CNT00227,quality=SD
2023-05-05 03:39:20|USR00578|BROWSE|Tablet|Korea|status=OK
2024-02-27 04:42:36|USR00284|BROWSE|Desktop|Chile|status=OK
2024-10-21 22:18:28|USR00250|LOGOUT|Smart TV|Argentina|session_duration=57min
2024-11-03 20:21:58|USR00290|BROWSE|Desktop|France|status=OK
2023-09-24 07:35:48|USR00616|STOP|Mobile|Argentina|status=OK
2023-09-10 19:24:28|USR00853|LOGOUT|Laptop|Italy|session_duration=54min
2024-10-23 07:42:24|USR00589|SHARE|Smart TV|Peru|status=OK
2023-01-24 06:49:15|USR00937|PAUSE|Desktop|Colombia|status=OK
2024-12-02 08:42:45|USR00918|ERROR|Laptop|Peru|type=PLAYBACK_FAILED,severity=LOW
2023-12-24 06:09:04|USR00305|BROWSE|Tablet|Japan|status=OK
2023-04-26 11:18:34|USR00739|BROWSE|Tablet|Korea|status=OK
2024-01-28 09:50:49|USR00818|LOGOUT|Mobile|Brazil|session_duration=21min
2023-12-12 21:57:54|USR00952|BROWSE|Laptop|Colombia|status=OK
2024-10-25 10:41:00|USR00906|STOP|Smart TV|Colombia|status=OK
2024-10-01 03:20:15|USR00398|SHARE|Tablet|Argentina|status=OK
2024-11-08 09:18:18|USR00720|STOP|Gaming Console|Spain|status=OK
2024-08-29 15:53:17|USR00620|DOWNLOAD|Mobile|Germany|status=OK
2023-03-30 06:49:06|USR00669|ERROR|Gaming Console|Chile|type=AUTH_EXPIRED,severity=HIGH
2023-09-09 10:08:43|USR00320|LOGOUT|Gaming Console|Mexico|session_duration=123min
2024-07-12 16:13:27|USR00396|SHARE|Laptop|Chile|status=OK
2024-02-07 10:25:36|USR00245|DOWNLOAD|Laptop|Brazil|status=OK
2023-03-11 05:13:43|USR00956|LOGIN|Laptop|UK|ip=192.168.34.59,success=True
2023-02-23 09:20:33|USR00808|STOP|Desktop|Peru|status=OK
2024-06-21 02:17:56|USR00701|LOGIN|Tablet|Spain|ip=192.168.198.78,success=True
2024-02-13 01:22:43|USR00905|LOGOUT|Smart TV|Japan|session_duration=77min
2024-08-29 09:53:35|USR00198|PLAY|Smart TV|France|content=CNT00248,quality=SD
2023-09-08 18:40:41|USR00898|LOGOUT|Gaming Console|Spain|session_duration=19min
2024-01-19 22:31:35|USR00802|RATE|Laptop|Germany|content=CNT00336,rating=2
2024-03-16 00:34:46|USR00300|BROWSE|Desktop|USA|status=OK
2023-07-08 09:40:00|USR00742|SHARE|Tablet|Germany|status=OK
2023-10-27 21:39:12|USR00725|RATE|Smart TV|UK|content=CNT00234,rating=4
2024-09-26 21:49:06|USR00872|DOWNLOAD|Desktop|Colombia|status=OK
2023-08-24 23:26:12|USR00104|PLAY|Gaming Console|Brazil|content=CNT00116,quality=SD
2024-02-16 13:21:33|USR00197|ERROR|Laptop|USA|type=PLAYBACK_FAILED,severity=MEDIUM
2023-09-13 10:26:06|USR00633|BROWSE|Laptop|Peru|status=OK
2024-10-12 21:52:06|USR00545|SHARE|Desktop|Argentina|status=OK
2023-05-17 04:03:31|USR00702|BROWSE|Tablet|Chile|status=OK
2023-06-03 03:14:54|USR00286|PAUSE|Tablet|UK|status=OK
2024-06-10 14:14:35|USR00013|BROWSE|Smart TV|Brazil|status=OK
2023-05-12 04:05:45|USR00340|SEARCH|Desktop|Mexico|query='top rated',results=106
2024-03-25 09:41:55|USR00379|PLAY|Tablet|Mexico|content=CNT00035,quality=HDR
2024-05-31 20:44:23|USR00197|RATE|Mobile|Argentina|content=CNT00293,rating=3
2023-10-18 14:48:41|USR00491|LOGIN|Smart TV|Peru|ip=192.168.68.201,success=True
2024-06-04 10:03:03|USR00396|BROWSE|Tablet|Korea|status=OK
2024-12-10 23:58:30|USR00894|PAUSE|Mobile|Chile|status=OK
2023-09-16 16:57:04|USR00476|LOGOUT|Tablet|UK|session_duration=11min
2023-04-08 17:48:57|USR00603|DOWNLOAD|Smart TV|Peru|status=OK
2023-12-23 15:18:27|USR00040|BROWSE|Gaming Console|UK|status=OK
2024-11-30 17:52:38|USR00797|SHARE|Desktop|Brazil|status=OK
2024-07-15 23:06:01|USR00279|PAUSE|Smart TV|Spain|status=OK
2024-08-30 10:45:07|USR00591|RATE|Mobile|Mexico|content=CNT00391,rating=5
2024-12-25 03:24:34|USR00406|RATE|Smart TV|Chile|content=CNT00298,rating=3
2024-07-18 03:46:15|USR00326|DOWNLOAD|Smart TV|Peru|status=OK
2023-03-28 11:05:20|USR00856|SHARE|Mobile|Brazil|status=OK
2023-06-01 09:28:36|USR00509|SEARCH|Smart TV|Italy|query='new releases',results=65
2023-05-07 17:38:13|USR00364|DOWNLOAD|Smart TV|Colombia|status=OK
2024-03-29 13:01:06|USR00821|BROWSE|Mobile|Peru|status=OK
